Date,"Volatility of Returns (Session:London 0-7 ET, Interval:1h, Symbol:ZN)",ZScore wrt All Days,ZScore wrt Given Days
2025-05-14,3.25,-0.5185219877622588,-0.5185219877622588
2025-05-16,3.5,-0.4270853529696111,-0.4270853529696111
2025-05-19,5.25,0.21297109057892222,0.21297109057892222
2025-05-20,4.25,-0.15277544859166825,-0.15277544859166825
2025-05-21,4.0,-0.24421208338431588,-0.24421208338431588
2025-05-22,3.5,-0.4270853529696111,-0.4270853529696111
2025-05-23,3.5,-0.4270853529696111,-0.4270853529696111
2025-05-26,2.5,-0.7928318921402016,-0.7928318921402016
2025-05-27,3.25,-0.5185219877622588,-0.5185219877622588
2025-05-28,2.0,-0.9757051617254968,-0.9757051617254968
2025-06-02,4.0,-0.24421208338431588,-0.24421208338431588
2025-06-03,3.25,-0.5185219877622588,-0.5185219877622588
2025-06-04,2.75,-0.7013952573475539,-0.7013952573475539
2025-06-05,3.0,-0.6099586225549063,-0.6099586225549063
2025-06-09,2.75,-0.7013952573475539,-0.7013952573475539
2025-06-10,4.25,-0.15277544859166825,-0.15277544859166825
2025-06-13,7.5,1.0359008037127508,1.0359008037127508
2025-06-16,5.0,0.12153445578627459,0.12153445578627459
2025-06-17,3.25,-0.5185219877622588,-0.5185219877622588
2025-06-18,4.5,-0.06133881379902064,-0.06133881379902064
2025-06-19,3.75,-0.3356487181769635,-0.3356487181769635
2025-06-20,5.75,0.3958443601642174,0.3958443601642174
2025-06-23,3.0,-0.6099586225549063,-0.6099586225549063
2025-06-24,3.75,-0.3356487181769635,-0.3356487181769635
2025-06-25,3.25,-0.5185219877622588,-0.5185219877622588
2025-06-30,5.0,0.12153445578627459,0.12153445578627459
2025-07-01,3.25,-0.5185219877622588,-0.5185219877622588
2025-07-02,4.25,-0.15277544859166825,-0.15277544859166825
2025-07-04,4.5,-0.06133881379902064,-0.06133881379902064
2025-07-07,3.5,-0.4270853529696111,-0.4270853529696111
2025-07-08,4.0,-0.24421208338431588,-0.24421208338431588
2025-07-09,2.75,-0.7013952573475539,-0.7013952573475539
2025-07-10,2.75,-0.7013952573475539,-0.7013952573475539
2025-07-11,3.75,-0.3356487181769635,-0.3356487181769635
2025-07-14,1.75,-1.0671417965181444,-1.0671417965181444
2025-07-17,2.75,-0.7013952573475539,-0.7013952573475539
2025-07-18,2.25,-0.8842685269328492,-0.8842685269328492
2025-07-21,5.25,0.21297109057892222,0.21297109057892222
2025-07-22,3.0,-0.6099586225549063,-0.6099586225549063
2025-07-23,2.25,-0.8842685269328492,-0.8842685269328492
2025-07-24,1.75,-1.0671417965181444,-1.0671417965181444
2025-07-25,3.75,-0.3356487181769635,-0.3356487181769635
2025-07-28,3.75,-0.3356487181769635,-0.3356487181769635
2025-07-29,2.75,-0.7013952573475539,-0.7013952573475539
