Date,"Volatility of Returns (Session:Asia 18-24 ET, Interval:1h, Symbol:ZN)",ZScore wrt All Days,ZScore wrt Given Days
2025-02-03,2.25,-0.49188693087025337,-0.49188693087025337
2025-02-04,2.25,-0.49188693087025337,-0.49188693087025337
2025-02-05,1.75,-0.6876487086931661,-0.6876487086931661
2025-02-06,2.0,-0.5897678197817098,-0.5897678197817098
2025-02-09,2.75,-0.2961251530473407,-0.2961251530473407
2025-02-10,1.75,-0.6876487086931661,-0.6876487086931661
2025-02-11,3.0,-0.19824426413588442,-0.19824426413588442
2025-02-16,2.75,-0.2961251530473407,-0.2961251530473407
2025-02-17,3.25,-0.10036337522442808,-0.10036337522442808
2025-02-18,1.5,-0.7855295976046224,-0.7855295976046224
2025-02-19,2.5,-0.39400604195879707,-0.39400604195879707
2025-02-20,2.75,-0.2961251530473407,-0.2961251530473407
2025-02-23,1.5,-0.7855295976046224,-0.7855295976046224
2025-02-24,3.5,-0.0024824863129717513,-0.0024824863129717513
2025-02-25,4.75,0.4869219582443099,0.4869219582443099
2025-02-26,3.0,-0.19824426413588442,-0.19824426413588442
2025-03-02,3.0,-0.19824426413588442,-0.19824426413588442
2025-03-03,5.75,0.8784455138901353,0.8784455138901353
2025-03-04,5.25,0.6826837360672225,0.6826837360672225
2025-03-05,5.75,0.8784455138901353,0.8784455138901353
2025-03-06,3.75,0.09539840259848457,0.09539840259848457
2025-03-09,4.0,0.19327929150994091,0.19327929150994091
2025-03-10,6.75,1.2699690695359604,1.2699690695359604
2025-03-11,2.75,-0.2961251530473407,-0.2961251530473407
2025-03-16,3.5,-0.0024824863129717513,-0.0024824863129717513
2025-03-17,2.75,-0.2961251530473407,-0.2961251530473407
2025-03-18,1.75,-0.6876487086931661,-0.6876487086931661
2025-03-19,2.25,-0.49188693087025337,-0.49188693087025337
2025-03-20,2.25,-0.49188693087025337,-0.49188693087025337
2025-03-23,3.0,-0.19824426413588442,-0.19824426413588442
2025-03-24,1.75,-0.6876487086931661,-0.6876487086931661
2025-03-25,2.25,-0.49188693087025337,-0.49188693087025337
2025-03-26,2.75,-0.2961251530473407,-0.2961251530473407
2025-03-30,5.75,0.8784455138901353,0.8784455138901353
2025-03-31,3.0,-0.19824426413588442,-0.19824426413588442
2025-04-01,3.25,-0.10036337522442808,-0.10036337522442808
2025-04-02,9.5,2.3466588475619803,2.3466588475619803
2025-04-03,9.25,2.248777958650524,2.248777958650524
2025-04-06,14.75,4.402157514702563,4.402157514702563
2025-04-07,8.75,2.0530161808276115,2.0530161808276115
2025-04-08,22.5,7.436465070957709,7.436465070957709
2025-04-09,10.75,2.836063292119262,2.836063292119262
2025-04-13,9.25,2.248777958650524,2.248777958650524
2025-04-14,3.25,-0.10036337522442808,-0.10036337522442808
2025-04-15,3.0,-0.19824426413588442,-0.19824426413588442
2025-04-16,5.25,0.6826837360672225,0.6826837360672225
2025-04-20,2.5,-0.39400604195879707,-0.39400604195879707
2025-04-21,3.0,-0.19824426413588442,-0.19824426413588442
2025-04-22,4.75,0.4869219582443099,0.4869219582443099
2025-04-23,3.25,-0.10036337522442808,-0.10036337522442808
2025-04-24,3.0,-0.19824426413588442,-0.19824426413588442
2025-04-27,2.25,-0.49188693087025337,-0.49188693087025337
2025-04-28,2.25,-0.49188693087025337,-0.49188693087025337
2025-04-29,2.5,-0.39400604195879707,-0.39400604195879707
2025-05-01,4.75,0.4869219582443099,0.4869219582443099
2025-05-04,3.5,-0.0024824863129717513,-0.0024824863129717513
2025-05-05,2.5,-0.39400604195879707,-0.39400604195879707
2025-05-06,3.5,-0.0024824863129717513,-0.0024824863129717513
2025-05-07,3.0,-0.19824426413588442,-0.19824426413588442
2025-05-08,3.0,-0.19824426413588442,-0.19824426413588442
2025-05-11,2.0,-0.5897678197817098,-0.5897678197817098
2025-05-12,3.0,-0.19824426413588442,-0.19824426413588442
2025-05-14,2.0,-0.5897678197817098,-0.5897678197817098
2025-05-18,5.25,0.6826837360672225,0.6826837360672225
2025-05-19,2.75,-0.2961251530473407,-0.2961251530473407
2025-05-20,5.25,0.6826837360672225,0.6826837360672225
2025-05-21,3.0,-0.19824426413588442,-0.19824426413588442
2025-05-22,2.75,-0.2961251530473407,-0.2961251530473407
2025-05-25,5.0,0.5848028471557662,0.5848028471557662
2025-05-26,3.25,-0.10036337522442808,-0.10036337522442808
2025-05-27,3.0,-0.19824426413588442,-0.19824426413588442
2025-05-28,6.5,1.1720881806245043,1.1720881806245043
2025-06-01,4.0,0.19327929150994091,0.19327929150994091
2025-06-02,2.25,-0.49188693087025337,-0.49188693087025337
2025-06-03,1.75,-0.6876487086931661,-0.6876487086931661
2025-06-04,2.25,-0.49188693087025337,-0.49188693087025337
2025-06-05,1.5,-0.7855295976046224,-0.7855295976046224
2025-06-08,3.0,-0.19824426413588442,-0.19824426413588442
2025-06-09,2.5,-0.39400604195879707,-0.39400604195879707
2025-06-10,2.75,-0.2961251530473407,-0.2961251530473407
2025-06-15,4.0,0.19327929150994091,0.19327929150994091
2025-06-16,3.75,0.09539840259848457,0.09539840259848457
2025-06-17,3.25,-0.10036337522442808,-0.10036337522442808
2025-06-18,3.25,-0.10036337522442808,-0.10036337522442808
2025-06-19,1.75,-0.6876487086931661,-0.6876487086931661
2025-06-22,5.25,0.6826837360672225,0.6826837360672225
2025-06-23,2.25,-0.49188693087025337,-0.49188693087025337
2025-06-24,1.25,-0.8834104865160787,-0.8834104865160787
2025-06-25,2.75,-0.2961251530473407,-0.2961251530473407
2025-06-29,2.5,-0.39400604195879707,-0.39400604195879707
2025-06-30,3.0,-0.19824426413588442,-0.19824426413588442
2025-07-01,1.5,-0.7855295976046224,-0.7855295976046224
2025-07-02,2.5,-0.39400604195879707,-0.39400604195879707
2025-07-06,2.0,-0.5897678197817098,-0.5897678197817098
2025-07-07,2.0,-0.5897678197817098,-0.5897678197817098
2025-07-08,1.75,-0.6876487086931661,-0.6876487086931661
2025-07-09,2.5,-0.39400604195879707,-0.39400604195879707
2025-07-10,2.75,-0.2961251530473407,-0.2961251530473407
2025-07-13,0.0,-1.3728149310733604,-1.3728149310733604
2025-07-14,2.25,-0.49188693087025337,-0.49188693087025337
