Date,"Volatility of Returns (Session:All day, Interval:1d, Symbol:ZN)",ZScore wrt All Days,ZScore wrt Given Days
2005-03-21,20.4991455078125,1.7568524043533706,1.7568524043533706
2005-03-22,10.7503662109375,0.07792256525203502,0.07792256525203502
2005-03-23,4.499267578125,-0.9986384791813663,-0.9986384791813663
2005-03-27,5.0,-0.9124025947808544,-0.9124025947808544
2005-03-28,7.7503662109375,-0.43873591720212873,-0.43873591720212873
2005-03-29,5.748779296875,-0.78344820304201,-0.78344820304201
2005-03-30,8.7503662109375,-0.2665164230507408,-0.2665164230507408
2005-03-31,19.4991455078125,1.5846329102019827,1.5846329102019827
2005-04-03,8.0,-0.3957441123266907,-0.3957441123266907
2005-04-04,4.75048828125,-0.9553733767688228,-0.9553733767688228
2005-04-05,5.251220703125,-0.869137492368311,-0.869137492368311
2005-04-06,10.0,-0.05130512402391487,-0.05130512402391487
2005-04-07,5.7503662109375,-0.7831749055049045,-0.7831749055049045
2005-04-10,7.0,-0.5679636064780786,-0.5679636064780786
2005-04-11,14.0,0.6375728525816368,0.6375728525816368
2005-04-12,7.5008544921875,-0.48170669919009707,-0.48170669919009707
2005-04-13,7.0,-0.5679636064780786,-0.5679636064780786
2005-04-14,10.5008544921875,0.034951783264066644,0.034951783264066644
2005-04-17,9.0,-0.22352461817530278,-0.22352461817530278
2005-04-18,13.2496337890625,0.5083451633056869,0.5083451633056869
2005-04-19,13.0,0.46535335843024883,0.46535335843024883
2005-04-20,14.748779296875,0.7665272443204811,0.7665272443204811
2005-04-21,6.0,-0.7401831006294665,-0.7401831006294665
2005-04-24,4.4991455078125,-0.9986595020688359,-0.9986595020688359
2005-04-25,7.75048828125,-0.43871489431465904,-0.43871489431465904
2005-04-26,10.24951171875,-0.0083343420359465,-0.0083343420359465
2005-04-27,11.2496337890625,0.16390617500291105,0.16390617500291105
2005-04-28,8.24951171875,-0.3527733303387223,-0.3527733303387223
2005-05-01,5.500732421875,-0.8261667103803425,-0.8261667103803425
2005-05-02,7.7503662109375,-0.43873591720212873,-0.43873591720212873
2005-05-03,9.251220703125,-0.18025951576275928,-0.18025951576275928
2005-05-04,10.24951171875,-0.0083343420359465,-0.0083343420359465
2005-05-05,16.0,0.9820118408844126,0.9820118408844126
2005-05-08,3.75048828125,-1.1275928709202108,-1.1275928709202108
2005-05-09,9.5008544921875,-0.13726771088732126,-0.13726771088732126
2005-05-10,10.251220703125,-0.008040021611371375,-0.008040021611371375
2005-05-11,10.0,-0.05130512402391487,-0.05130512402391487
2005-05-12,8.748779296875,-0.2667897205878463,-0.2667897205878463
2005-05-15,5.748779296875,-0.78344820304201,-0.78344820304201
2005-05-16,8.0,-0.3957441123266907,-0.3957441123266907
2005-05-17,9.75048828125,-0.09427590601188324,-0.09427590601188324
2005-05-18,6.0,-0.7401831006294665,-0.7401831006294665
2005-05-19,2.5008544921875,-1.3428041699470366,-1.3428041699470366
2005-05-22,12.4991455078125,0.37909645114226737,0.37909645114226737
2005-05-23,11.0,0.12091437012747304,0.12091437012747304
2005-05-24,13.7503662109375,0.5945810477061988,0.5945810477061988
2005-05-25,7.499267578125,-0.48197999672720254,-0.48197999672720254
2005-05-26,4.4991455078125,-0.9986595020688359,-0.9986595020688359
2005-05-30,6.0,-0.7401831006294665,-0.7401831006294665
2005-05-31,12.75048828125,0.4223825764422805,0.4223825764422805
2005-06-01,5.251220703125,-0.869137492368311,-0.869137492368311
2005-06-02,25.0,2.5319872882469037,2.5319872882469037
2005-06-05,5.499267578125,-0.8264189850299783,-0.8264189850299783
2005-06-06,8.5008544921875,-0.3094872050387092,-0.3094872050387092
2005-06-07,6.748779296875,-0.6112287088906221,-0.6112287088906221
2005-06-08,8.2496337890625,-0.3527523074512527,-0.3527523074512527
2005-06-09,10.500732421875,0.034930760376596995,0.034930760376596995
2005-06-12,6.24951171875,-0.6972123186414981,-0.6972123186414981
2005-06-13,8.499267578125,-0.30976050257581467,-0.30976050257581467
2005-06-14,7.7503662109375,-0.43873591720212873,-0.43873591720212873
2005-06-15,8.7503662109375,-0.2665164230507408,-0.2665164230507408
2005-06-16,5.5008544921875,-0.8261456874928729,-0.8261456874928729
2005-06-19,9.4991455078125,-0.1375620313118964,-0.1375620313118964
2005-06-20,8.5008544921875,-0.3094872050387092,-0.3094872050387092
2005-06-21,14.2496337890625,0.6805646574570748,0.6805646574570748
2005-06-22,5.499267578125,-0.8264189850299783,-0.8264189850299783
2005-06-23,6.4991455078125,-0.6542205137660602,-0.6542205137660602
2005-06-26,4.0,-1.0846220889322424,-1.0846220889322424
2005-06-27,9.0,-0.22352461817530278,-0.22352461817530278
2005-06-28,9.7503662109375,-0.0942969288993529,-0.0942969288993529
2005-06-29,8.748779296875,-0.2667897205878463,-0.2667897205878463
2005-06-30,16.7503662109375,1.1112395301603624,1.1112395301603624
2005-07-04,9.251220703125,-0.18025951576275928,-0.18025951576275928
2005-07-05,4.499267578125,-0.9986384791813663,-0.9986384791813663
2005-07-06,19.24951171875,1.5416411053265446,1.5416411053265446
2005-07-07,12.2496337890625,0.336125669154299,0.336125669154299
2005-07-10,8.7503662109375,-0.2665164230507408,-0.2665164230507408
2005-07-11,6.500732421875,-0.6539472162289547,-0.6539472162289547
2005-07-12,3.7503662109375,-1.1276138938076803,-1.1276138938076803
2005-07-13,8.0,-0.3957441123266907,-0.3957441123266907
2005-07-14,7.0,-0.5679636064780786,-0.5679636064780786
2005-07-17,6.0,-0.7401831006294665,-0.7401831006294665
2005-07-18,8.24951171875,-0.3527733303387223,-0.3527733303387223
2005-07-19,12.0,0.29313386427886096,0.29313386427886096
2005-07-20,15.500732421875,0.8960282311335366,0.8960282311335366
2005-07-21,9.0,-0.22352461817530278,-0.22352461817530278
2005-07-24,5.0,-0.9124025947808544,-0.9124025947808544
2005-07-25,2.75048828125,-1.2998123650715987,-1.2998123650715987
2005-07-26,6.24951171875,-0.6972123186414981,-0.6972123186414981
2005-07-27,9.7503662109375,-0.0942969288993529,-0.0942969288993529
2005-07-28,13.0,0.46535335843024883,0.46535335843024883
2005-07-31,8.7503662109375,-0.2665164230507408,-0.2665164230507408
2005-08-01,5.75048828125,-0.7831538826174349,-0.7831538826174349
2005-08-02,5.5008544921875,-0.8261456874928729,-0.8261456874928729
2005-08-03,5.4991455078125,-0.826440007917448,-0.826440007917448
2005-08-04,11.5008544921875,0.20717127741545455,0.20717127741545455
2005-08-07,5.499267578125,-0.8264189850299783,-0.8264189850299783
2005-08-08,6.24951171875,-0.6972123186414981,-0.6972123186414981
2005-08-09,6.0,-0.7401831006294665,-0.7401831006294665
2005-08-10,10.0,-0.05130512402391487,-0.05130512402391487
2005-08-11,10.0,-0.05130512402391487,-0.05130512402391487
2005-08-14,5.7503662109375,-0.7831749055049045,-0.7831749055049045
2005-08-15,10.7503662109375,0.07792256525203502,0.07792256525203502
2005-08-16,9.0,-0.22352461817530278,-0.22352461817530278
2005-08-17,10.75048828125,0.07794358813950467,0.07794358813950467
2005-08-18,5.5008544921875,-0.8261456874928729,-0.8261456874928729
2005-08-21,8.5008544921875,-0.3094872050387092,-0.3094872050387092
2005-08-22,7.0,-0.5679636064780786,-0.5679636064780786
2005-08-23,6.7503662109375,-0.6109554113535166,-0.6109554113535166
2005-08-24,4.4991455078125,-0.9986595020688359,-0.9986595020688359
2005-08-25,7.5008544921875,-0.48170669919009707,-0.48170669919009707
2005-08-28,5.499267578125,-0.8264189850299783,-0.8264189850299783
2005-08-29,13.500732421875,0.5515892428307607,0.5515892428307607
2005-08-30,12.7503662109375,0.4223615535548108,0.4223615535548108
2005-08-31,10.0,-0.05130512402391487,-0.05130512402391487
2005-09-01,8.500732421875,-0.3095082279261788,-0.3095082279261788
2005-09-05,6.251220703125,-0.696917998216923,-0.696917998216923
2005-09-06,8.7503662109375,-0.2665164230507408,-0.2665164230507408
2005-09-07,8.0,-0.3957441123266907,-0.3957441123266907
2005-09-08,4.0,-1.0846220889322424,-1.0846220889322424
2005-09-11,8.7503662109375,-0.2665164230507408,-0.2665164230507408
2005-09-12,9.251220703125,-0.18025951576275928,-0.18025951576275928
2005-09-13,8.0,-0.3957441123266907,-0.3957441123266907
2005-09-14,12.0,0.29313386427886096,0.29313386427886096
2005-09-15,9.2496337890625,-0.18053281329986476,-0.18053281329986476
2005-09-18,5.2496337890625,-0.8694107899054164,-0.8694107899054164
2005-09-19,6.7503662109375,-0.6109554113535166,-0.6109554113535166
2005-09-20,6.7503662109375,-0.6109554113535166,-0.6109554113535166
2005-09-21,7.2496337890625,-0.5249718016026406,-0.5249718016026406
2005-09-22,9.5008544921875,-0.13726771088732126,-0.13726771088732126
2005-09-25,5.500732421875,-0.8261667103803425,-0.8261667103803425
2005-09-26,7.4991455078125,-0.48200101961467223,-0.48200101961467223
2005-09-27,9.0,-0.22352461817530278,-0.22352461817530278
2005-09-28,7.5008544921875,-0.48170669919009707,-0.48170669919009707
2005-09-29,8.24951171875,-0.3527733303387223,-0.3527733303387223
2005-10-02,9.748779296875,-0.09457022643645836,-0.09457022643645836
2005-10-03,6.500732421875,-0.6539472162289547,-0.6539472162289547
2005-10-04,5.24951171875,-0.8694318127928861,-0.8694318127928861
2005-10-05,6.75048828125,-0.610934388466047,-0.610934388466047
2005-10-06,10.7503662109375,0.07792256525203502,0.07792256525203502
2005-10-09,0.0,-1.773500065537794,-1.773500065537794
2005-10-10,6.499267578125,-0.6541994908785904,-0.6541994908785904
2005-10-11,7.5008544921875,-0.48170669919009707,-0.48170669919009707
2005-10-12,7.0,-0.5679636064780786,-0.5679636064780786
2005-10-13,10.500732421875,0.034930760376596995,0.034930760376596995
2005-10-16,4.7503662109375,-0.9553943996562925,-0.9553943996562925
2005-10-17,5.2496337890625,-0.8694107899054164,-0.8694107899054164
2005-10-18,5.2496337890625,-0.8694107899054164,-0.8694107899054164
2005-10-19,7.5008544921875,-0.48170669919009707,-0.48170669919009707
2005-10-20,9.0,-0.22352461817530278,-0.22352461817530278
2005-10-23,8.2496337890625,-0.3527523074512527,-0.3527523074512527
2005-10-24,12.0,0.29313386427886096,0.29313386427886096
2005-10-25,8.0,-0.3957441123266907,-0.3957441123266907
2005-10-26,5.75048828125,-0.7831538826174349,-0.7831538826174349
2005-10-27,8.2496337890625,-0.3527523074512527,-0.3527523074512527
2005-10-30,7.5008544921875,-0.48170669919009707,-0.48170669919009707
2005-10-31,6.4991455078125,-0.6542205137660602,-0.6542205137660602
2005-11-01,7.0,-0.5679636064780786,-0.5679636064780786
2005-11-02,10.0,-0.05130512402391487,-0.05130512402391487
2005-11-03,9.499267578125,-0.13754100842442674,-0.13754100842442674
2005-11-06,5.5008544921875,-0.8261456874928729,-0.8261456874928729
2005-11-07,8.7503662109375,-0.2665164230507408,-0.2665164230507408
2005-11-08,10.4991455078125,0.03465746283949152,0.03465746283949152
2005-11-09,9.2496337890625,-0.18053281329986476,-0.18053281329986476
2005-11-13,10.0,-0.05130512402391487,-0.05130512402391487
2005-11-14,9.0,-0.22352461817530278,-0.22352461817530278
2005-11-15,11.7503662109375,0.25014205940342293,0.25014205940342293
2005-11-16,9.2496337890625,-0.18053281329986476,-0.18053281329986476
2005-11-17,6.5008544921875,-0.6539261933414849,-0.6539261933414849
2005-11-20,6.7503662109375,-0.6109554113535166,-0.6109554113535166
2005-11-21,7.2496337890625,-0.5249718016026406,-0.5249718016026406
2005-11-22,7.251220703125,-0.5246985040655351,-0.5246985040655351
2005-11-24,3.75048828125,-1.1275928709202108,-1.1275928709202108
2005-11-27,8.5008544921875,-0.3094872050387092,-0.3094872050387092
2005-11-28,11.0,0.12091437012747304,0.12091437012747304
2005-11-29,6.748779296875,-0.6112287088906221,-0.6112287088906221
2005-11-30,9.2496337890625,-0.18053281329986476,-0.18053281329986476
2005-12-01,4.748779296875,-0.955667697193398,-0.955667697193398
2005-12-04,6.0,-0.7401831006294665,-0.7401831006294665
2005-12-05,10.499267578125,0.034678485726961174,0.034678485726961174
2005-12-06,4.0,-1.0846220889322424,-1.0846220889322424
2005-12-07,6.75048828125,-0.610934388466047,-0.610934388466047
2005-12-08,9.0,-0.22352461817530278,-0.22352461817530278
2005-12-11,5.7503662109375,-0.7831749055049045,-0.7831749055049045
2005-12-12,4.75048828125,-0.9553733767688228,-0.9553733767688228
2005-12-13,9.748779296875,-0.09457022643645836,-0.09457022643645836
2005-12-14,7.75048828125,-0.43871489431465904,-0.43871489431465904
2005-12-15,2.75048828125,-1.2998123650715987,-1.2998123650715987
2005-12-18,3.748779296875,-1.1278871913447859,-1.1278871913447859
2005-12-19,4.0,-1.0846220889322424,-1.0846220889322424
2005-12-20,5.2496337890625,-0.8694107899054164,-0.8694107899054164
2005-12-21,7.748779296875,-0.4390092147392342,-0.4390092147392342
2005-12-22,10.251220703125,-0.008040021611371375,-0.008040021611371375
2005-12-26,7.7503662109375,-0.43873591720212873,-0.43873591720212873
2005-12-27,4.5008544921875,-0.9983651816442608,-0.9983651816442608
2005-12-28,3.7503662109375,-1.1276138938076803,-1.1276138938076803
2005-12-29,7.7503662109375,-0.43873591720212873,-0.43873591720212873
2006-01-02,10.0,-0.05130512402391487,-0.05130512402391487
2006-01-03,6.75,-0.6110184800159256,-0.6110184800159256
2006-01-04,5.0,-0.9124025947808544,-0.9124025947808544
2006-01-05,10.5,0.03480462305177908,0.03480462305177908
2006-01-08,3.5,-1.1707318360079362,-1.1707318360079362
2006-01-09,7.75,-0.4387989858645377,-0.4387989858645377
2006-01-10,6.25,-0.6971282270916195,-0.6971282270916195
2006-01-11,6.0,-0.7401831006294665,-0.7401831006294665
2006-01-12,10.5,0.03480462305177908,0.03480462305177908
2006-01-16,11.1199951171875,0.1415798685101408,0.1415798685101408
2006-01-17,9.5,-0.13741487109960882,-0.13741487109960882
2006-01-18,6.0,-0.7401831006294665,-0.7401831006294665
2006-01-19,5.0,-0.9124025947808544,-0.9124025947808544
2006-01-22,7.25,-0.5249087329402317,-0.5249087329402317
2006-01-23,5.0,-0.9124025947808544,-0.9124025947808544
2006-01-24,10.5,0.03480462305177908,0.03480462305177908
2006-01-25,7.5,-0.4818538594023846,-0.4818538594023846
2006-01-26,8.0,-0.3957441123266907,-0.3957441123266907
2006-01-29,4.75,-0.9554574683187014,-0.9554574683187014
2006-01-30,5.75,-0.7832379741673134,-0.7832379741673134
2006-01-31,8.0,-0.3957441123266907,-0.3957441123266907
2006-02-01,5.0,-0.9124025947808544,-0.9124025947808544
2006-02-02,10.5,0.03480462305177908,0.03480462305177908
2006-02-05,4.25,-1.0415672153943953,-1.0415672153943953
2006-02-06,5.75,-0.7832379741673134,-0.7832379741673134
2006-02-07,5.25,-0.8693477212430074,-0.8693477212430074
2006-02-08,7.0,-0.5679636064780786,-0.5679636064780786
2006-02-09,11.0,0.12091437012747304,0.12091437012747304
2006-02-12,4.0,-1.0846220889322424,-1.0846220889322424
2006-02-13,5.75,-0.7832379741673134,-0.7832379741673134
2006-02-14,6.5,-0.6540733535537726,-0.6540733535537726
2006-02-15,3.25,-1.2137867095457833,-1.2137867095457833
2006-02-16,6.5,-0.6540733535537726,-0.6540733535537726
2006-02-20,4.25,-1.0415672153943953,-1.0415672153943953
2006-02-21,8.0,-0.3957441123266907,-0.3957441123266907
2006-02-22,6.75,-0.6110184800159256,-0.6110184800159256
2006-02-23,5.75,-0.7832379741673134,-0.7832379741673134
2006-02-26,4.5,-0.9985123418565484,-0.9985123418565484
2006-02-27,6.75,-0.6110184800159256,-0.6110184800159256
2006-02-28,5.5,-0.8262928477051604,-0.8262928477051604
2006-03-01,9.25,-0.1804697446374558,-0.1804697446374558
2006-03-02,5.75,-0.7832379741673134,-0.7832379741673134
2006-03-05,5.75,-0.7832379741673134,-0.7832379741673134
2006-03-06,7.25,-0.5249087329402317,-0.5249087329402317
2006-03-07,5.0,-0.9124025947808544,-0.9124025947808544
2006-03-08,3.25,-1.2137867095457833,-1.2137867095457833
2006-03-09,8.0,-0.3957441123266907,-0.3957441123266907
2006-03-12,3.25,-1.2137867095457833,-1.2137867095457833
2006-03-13,8.75,-0.26657949171314976,-0.26657949171314976
2006-03-14,5.25,-0.8693477212430074,-0.8693477212430074
2006-03-15,12.5,0.3792436113545549,0.3792436113545549
2006-03-16,2.75,-1.2998964566214772,-1.2998964566214772
2006-03-19,3.75,-1.1276769624700893,-1.1276769624700893
2006-03-20,8.0,-0.3957441123266907,-0.3957441123266907
2006-03-21,3.0,-1.2568415830836301,-1.2568415830836301
2006-03-22,7.25,-0.5249087329402317,-0.5249087329402317
2006-03-23,10.25,-0.008250250486067893,-0.008250250486067893
2006-03-26,5.0,-0.9124025947808544,-0.9124025947808544
2006-03-27,11.5,0.207024117203167,0.207024117203167
2006-03-28,4.75,-0.9554574683187014,-0.9554574683187014
2006-03-29,10.0,-0.05130512402391487,-0.05130512402391487
2006-03-30,6.0,-0.7401831006294665,-0.7401831006294665
2006-04-02,7.25,-0.5249087329402317,-0.5249087329402317
2006-04-03,4.25,-1.0415672153943953,-1.0415672153943953
2006-04-04,3.75,-1.1276769624700893,-1.1276769624700893
2006-04-05,6.0,-0.7401831006294665,-0.7401831006294665
2006-04-06,11.5,0.207024117203167,0.207024117203167
2006-04-09,4.5,-0.9985123418565484,-0.9985123418565484
2006-04-10,3.5,-1.1707318360079362,-1.1707318360079362
2006-04-11,9.0,-0.22352461817530278,-0.22352461817530278
2006-04-12,7.5,-0.4818538594023846,-0.4818538594023846
2006-04-16,5.75,-0.7832379741673134,-0.7832379741673134
2006-04-17,8.25,-0.35268923878884373,-0.35268923878884373
2006-04-18,11.0,0.12091437012747304,0.12091437012747304
2006-04-19,3.75,-1.1276769624700893,-1.1276769624700893
2006-04-20,6.0,-0.7401831006294665,-0.7401831006294665
2006-04-23,7.5,-0.4818538594023846,-0.4818538594023846
2006-04-24,13.0,0.46535335843024883,0.46535335843024883
2006-04-25,6.0,-0.7401831006294665,-0.7401831006294665
2006-04-26,11.25,0.16396924366532,0.16396924366532
2006-04-27,6.5,-0.6540733535537726,-0.6540733535537726
2006-04-30,11.25,0.16396924366532,0.16396924366532
2006-05-01,6.25,-0.6971282270916195,-0.6971282270916195
2006-05-02,6.5,-0.6540733535537726,-0.6540733535537726
2006-05-03,4.5,-0.9985123418565484,-0.9985123418565484
2006-05-04,8.0,-0.3957441123266907,-0.3957441123266907
2006-05-07,3.5,-1.1707318360079362,-1.1707318360079362
2006-05-08,3.5,-1.1707318360079362,-1.1707318360079362
2006-05-09,9.0,-0.22352461817530278,-0.22352461817530278
2006-05-10,6.25,-0.6971282270916195,-0.6971282270916195
2006-05-11,7.0,-0.5679636064780786,-0.5679636064780786
2006-05-14,8.0,-0.3957441123266907,-0.3957441123266907
2006-05-15,7.0,-0.5679636064780786,-0.5679636064780786
2006-05-16,9.5,-0.13741487109960882,-0.13741487109960882
2006-05-17,11.25,0.16396924366532,0.16396924366532
2006-05-18,7.0,-0.5679636064780786,-0.5679636064780786
2006-05-21,7.5,-0.4818538594023846,-0.4818538594023846
2006-05-22,6.5,-0.6540733535537726,-0.6540733535537726
2006-05-23,7.5,-0.4818538594023846,-0.4818538594023846
2006-05-24,5.75,-0.7832379741673134,-0.7832379741673134
2006-05-25,6.0,-0.7401831006294665,-0.7401831006294665
2006-05-29,4.75,-0.9554574683187014,-0.9554574683187014
2006-05-30,10.0,-0.05130512402391487,-0.05130512402391487
2006-05-31,5.5,-0.8262928477051604,-0.8262928477051604
2006-06-01,13.75,0.5945179790437898,0.5945179790437898
2006-06-04,4.75,-0.9554574683187014,-0.9554574683187014
2006-06-05,5.25,-0.8693477212430074,-0.8693477212430074
2006-06-06,5.25,-0.8693477212430074,-0.8693477212430074
2006-06-07,7.5,-0.4818538594023846,-0.4818538594023846
2006-06-08,4.25,-1.0415672153943953,-1.0415672153943953
2006-06-11,3.0,-1.2568415830836301,-1.2568415830836301
2006-06-12,5.25,-0.8693477212430074,-0.8693477212430074
2006-06-13,10.75,0.07785949658962606,0.07785949658962606
2006-06-14,5.5,-0.8262928477051604,-0.8262928477051604
2006-06-15,6.5,-0.6540733535537726,-0.6540733535537726
2006-06-18,2.25,-1.3860062036971712,-1.3860062036971712
2006-06-19,4.5,-0.9985123418565484,-0.9985123418565484
2006-06-20,1.5,-1.515170824310712,-1.515170824310712
2006-06-21,7.25,-0.5249087329402317,-0.5249087329402317
2006-06-22,6.5,-0.6540733535537726,-0.6540733535537726
2006-06-25,2.75,-1.2998964566214772,-1.2998964566214772
2006-06-26,5.0,-0.9124025947808544,-0.9124025947808544
2006-06-27,5.5,-0.8262928477051604,-0.8262928477051604
2006-06-28,7.25,-0.5249087329402317,-0.5249087329402317
2006-06-29,10.25,-0.008250250486067893,-0.008250250486067893
2006-07-02,3.75,-1.1276769624700893,-1.1276769624700893
2006-07-04,11.5,0.207024117203167,0.207024117203167
2006-07-05,5.5,-0.8262928477051604,-0.8262928477051604
2006-07-06,8.0,-0.3957441123266907,-0.3957441123266907
2006-07-09,3.75,-1.1276769624700893,-1.1276769624700893
2006-07-10,6.0,-0.7401831006294665,-0.7401831006294665
2006-07-11,5.25,-0.8693477212430074,-0.8693477212430074
2006-07-12,5.0,-0.9124025947808544,-0.9124025947808544
2006-07-13,4.75,-0.9554574683187014,-0.9554574683187014
2006-07-16,5.0,-0.9124025947808544,-0.9124025947808544
2006-07-17,8.75,-0.26657949171314976,-0.26657949171314976
2006-07-18,15.0,0.8097923467330247,0.8097923467330247
2006-07-19,7.0,-0.5679636064780786,-0.5679636064780786
2006-07-20,5.0,-0.9124025947808544,-0.9124025947808544
2006-07-23,4.5,-0.9985123418565484,-0.9985123418565484
2006-07-24,5.75,-0.7832379741673134,-0.7832379741673134
2006-07-25,7.5,-0.4818538594023846,-0.4818538594023846
2006-07-26,4.75,-0.9554574683187014,-0.9554574683187014
2006-07-27,8.25,-0.35268923878884373,-0.35268923878884373
2006-07-30,3.5,-1.1707318360079362,-1.1707318360079362
2006-07-31,4.75,-0.9554574683187014,-0.9554574683187014
2006-08-01,5.0,-0.9124025947808544,-0.9124025947808544
2006-08-02,5.0,-0.9124025947808544,-0.9124025947808544
2006-08-03,10.5,0.03480462305177908,0.03480462305177908
2006-08-06,4.25,-1.0415672153943953,-1.0415672153943953
2006-08-07,6.0,-0.7401831006294665,-0.7401831006294665
2006-08-08,4.25,-1.0415672153943953,-1.0415672153943953
2006-08-09,6.75,-0.6110184800159256,-0.6110184800159256
2006-08-10,5.75,-0.7832379741673134,-0.7832379741673134
2006-08-13,3.5,-1.1707318360079362,-1.1707318360079362
2006-08-14,10.25,-0.008250250486067893,-0.008250250486067893
2006-08-15,8.75,-0.26657949171314976,-0.26657949171314976
2006-08-16,5.75,-0.7832379741673134,-0.7832379741673134
2006-08-17,4.75,-0.9554574683187014,-0.9554574683187014
2006-08-20,3.25,-1.2137867095457833,-1.2137867095457833
2006-08-21,4.0,-1.0846220889322424,-1.0846220889322424
2006-08-22,4.25,-1.0415672153943953,-1.0415672153943953
2006-08-23,3.75,-1.1276769624700893,-1.1276769624700893
2006-08-24,4.0,-1.0846220889322424,-1.0846220889322424
2006-08-27,4.0,-1.0846220889322424,-1.0846220889322424
2006-08-28,8.5,-0.30963436525099675,-0.30963436525099675
2006-08-29,5.5,-0.8262928477051604,-0.8262928477051604
2006-08-30,5.25,-0.8693477212430074,-0.8693477212430074
2006-08-31,6.0,-0.7401831006294665,-0.7401831006294665
2006-09-04,5.25,-0.8693477212430074,-0.8693477212430074
2006-09-05,5.5,-0.8262928477051604,-0.8262928477051604
2006-09-06,5.75,-0.7832379741673134,-0.7832379741673134
2006-09-07,5.0,-0.9124025947808544,-0.9124025947808544
2006-09-10,5.25,-0.8693477212430074,-0.8693477212430074
2006-09-11,6.25,-0.6971282270916195,-0.6971282270916195
2006-09-12,3.0,-1.2568415830836301,-1.2568415830836301
2006-09-13,6.0,-0.7401831006294665,-0.7401831006294665
2006-09-14,5.75,-0.7832379741673134,-0.7832379741673134
2006-09-17,6.25,-0.6971282270916195,-0.6971282270916195
2006-09-18,10.5,0.03480462305177908,0.03480462305177908
2006-09-19,5.5,-0.8262928477051604,-0.8262928477051604
2006-09-20,12.25,0.33618873781670794,0.33618873781670794
2006-09-21,6.5,-0.6540733535537726,-0.6540733535537726
2006-09-24,7.25,-0.5249087329402317,-0.5249087329402317
2006-09-25,6.25,-0.6971282270916195,-0.6971282270916195
2006-09-26,7.25,-0.5249087329402317,-0.5249087329402317
2006-09-27,4.75,-0.9554574683187014,-0.9554574683187014
2006-09-28,8.25,-0.35268923878884373,-0.35268923878884373
2006-10-01,7.5,-0.4818538594023846,-0.4818538594023846
2006-10-02,4.5,-0.9985123418565484,-0.9985123418565484
2006-10-03,9.0,-0.22352461817530278,-0.22352461817530278
2006-10-04,7.25,-0.5249087329402317,-0.5249087329402317
2006-10-05,17.0,1.1542313350358004,1.1542313350358004
2006-10-09,7.5,-0.4818538594023846,-0.4818538594023846
2006-10-10,8.5,-0.30963436525099675,-0.30963436525099675
2006-10-11,4.0,-1.0846220889322424,-1.0846220889322424
2006-10-12,8.0,-0.3957441123266907,-0.3957441123266907
2006-10-15,3.75,-1.1276769624700893,-1.1276769624700893
2006-10-16,7.25,-0.5249087329402317,-0.5249087329402317
2006-10-17,5.0,-0.9124025947808544,-0.9124025947808544
2006-10-18,5.75,-0.7832379741673134,-0.7832379741673134
2006-10-19,3.25,-1.2137867095457833,-1.2137867095457833
2006-10-22,6.5,-0.6540733535537726,-0.6540733535537726
2006-10-23,2.0,-1.429061077235018,-1.429061077235018
2006-10-24,8.0,-0.3957441123266907,-0.3957441123266907
2006-10-25,7.0,-0.5679636064780786,-0.5679636064780786
2006-10-26,6.75,-0.6110184800159256,-0.6110184800159256
2006-10-29,3.5,-1.1707318360079362,-1.1707318360079362
2006-10-30,8.75,-0.26657949171314976,-0.26657949171314976
2006-10-31,8.25,-0.35268923878884373,-0.35268923878884373
2006-11-01,4.5,-0.9985123418565484,-0.9985123418565484
2006-11-02,17.75,1.2833959556493415,1.2833959556493415
2006-11-05,4.25,-1.0415672153943953,-1.0415672153943953
2006-11-06,8.75,-0.26657949171314976,-0.26657949171314976
2006-11-07,6.0,-0.7401831006294665,-0.7401831006294665
2006-11-08,4.25,-1.0415672153943953,-1.0415672153943953
2006-11-09,5.25,-0.8693477212430074,-0.8693477212430074
2006-11-12,8.0,-0.3957441123266907,-0.3957441123266907
2006-11-13,10.25,-0.008250250486067893,-0.008250250486067893
2006-11-14,8.25,-0.35268923878884373,-0.35268923878884373
2006-11-15,13.0,0.46535335843024883,0.46535335843024883
2006-11-16,10.5,0.03480462305177908,0.03480462305177908
2006-11-19,3.75,-1.1276769624700893,-1.1276769624700893
2006-11-20,4.75,-0.9554574683187014,-0.9554574683187014
2006-11-21,3.5,-1.1707318360079362,-1.1707318360079362
2006-11-23,5.5,-0.8262928477051604,-0.8262928477051604
2006-11-26,7.75,-0.4387989858645377,-0.4387989858645377
2006-11-27,7.5,-0.4818538594023846,-0.4818538594023846
2006-11-28,4.75,-0.9554574683187014,-0.9554574683187014
2006-11-29,7.5,-0.4818538594023846,-0.4818538594023846
2006-11-30,9.75,-0.09435999756176185,-0.09435999756176185
2006-12-03,3.75,-1.1276769624700893,-1.1276769624700893
2006-12-04,7.0,-0.5679636064780786,-0.5679636064780786
2006-12-05,5.0,-0.9124025947808544,-0.9124025947808544
2006-12-06,4.25,-1.0415672153943953,-1.0415672153943953
2006-12-07,9.25,-0.1804697446374558,-0.1804697446374558
2006-12-10,4.75,-0.9554574683187014,-0.9554574683187014
2006-12-11,5.25,-0.8693477212430074,-0.8693477212430074
2006-12-12,11.75,0.250078990741014,0.250078990741014
2006-12-13,3.75,-1.1276769624700893,-1.1276769624700893
2006-12-14,11.5,0.207024117203167,0.207024117203167
